iso_timestamp,timestamp,index,uuid,name,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.free,memory.total,clocks.sm,clocks.mem,clocks.gr,temperature.gpu,pstate,ecc.errors.corrected.volatile.total,ecc.errors.uncorrected.volatile.total,clocks_throttle_reasons.sw_power_cap,clocks_throttle_reasons.hw_slowdown,clocks_throttle_reasons.hw_thermal_slowdown,clocks_throttle_reasons.hw_power_brake_slowdown,clocks_throttle_reasons.sw_thermal_slowdown,clocks_throttle_reasons.sync_boost,actual_interval_ms
2026-07-30T16:59:47.267634,2026/07/30 16:59:47.179,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.97,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,230.861
2026-07-30T16:59:47.502657,2026/07/30 16:59:47.415,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.97,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,232.985
2026-07-30T16:59:47.746831,2026/07/30 16:59:47.659,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,243.89
2026-07-30T16:59:48.029984,2026/07/30 16:59:47.913,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.9,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,252.539
2026-07-30T16:59:48.267797,2026/07/30 16:59:48.180,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,271.545
2026-07-30T16:59:48.493629,2026/07/30 16:59:48.412,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.93,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,232.736
2026-07-30T16:59:48.725464,2026/07/30 16:59:48.639,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.99,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,226.568
2026-07-30T16:59:48.977937,2026/07/30 16:59:48.883,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.04,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,240.449
2026-07-30T16:59:49.219004,2026/07/30 16:59:49.132,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.02,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,249.109
2026-07-30T16:59:49.848959,2026/07/30 16:59:49.562,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.97,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,291.225
2026-07-30T16:59:50.121215,2026/07/30 16:59:50.033,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.92,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,609.998
2026-07-30T16:59:50.355464,2026/07/30 16:59:50.267,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.88,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,233.788
2026-07-30T16:59:50.594841,2026/07/30 16:59:50.506,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.88,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,236.959
2026-07-30T16:59:50.836100,2026/07/30 16:59:50.750,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.88,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,246.605
2026-07-30T16:59:51.076862,2026/07/30 16:59:50.992,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.9,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,245.013
2026-07-30T16:59:51.336862,2026/07/30 16:59:51.241,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,249.461
2026-07-30T16:59:51.584909,2026/07/30 16:59:51.497,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,252.051
2026-07-30T16:59:51.826202,2026/07/30 16:59:51.739,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.93,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,242.121
2026-07-30T16:59:52.061111,2026/07/30 16:59:51.972,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.99,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,236.198
2026-07-30T16:59:52.305209,2026/07/30 16:59:52.216,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.05,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,240.936
2026-07-30T16:59:52.544840,2026/07/30 16:59:52.461,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.03,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,244.495
2026-07-30T16:59:52.778911,2026/07/30 16:59:52.693,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.96,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,231.363
2026-07-30T16:59:53.020515,2026/07/30 16:59:52.934,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.9,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,245.329
2026-07-30T16:59:53.267002,2026/07/30 16:59:53.179,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.87,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,240.791
2026-07-30T16:59:53.508116,2026/07/30 16:59:53.425,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.87,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,245.288
2026-07-30T16:59:53.754487,2026/07/30 16:59:53.670,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.94,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,246.131
2026-07-30T16:59:54.006814,2026/07/30 16:59:53.916,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.88,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,245.003
2026-07-30T16:59:54.255977,2026/07/30 16:59:54.169,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.9,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,253.108
2026-07-30T16:59:54.487052,2026/07/30 16:59:54.400,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,235.469
2026-07-30T16:59:54.786402,2026/07/30 16:59:54.686,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.89,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,279.426
2026-07-30T16:59:55.028597,2026/07/30 16:59:54.938,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.91,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,253.94
2026-07-30T16:59:55.631092,2026/07/30 16:59:55.503,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.01,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,538.538
2026-07-30T16:59:55.870786,2026/07/30 16:59:55.785,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.07,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,310.091
